sample	sample_id	unit	platform	library	flowcell	lane	fq1	fq2	kb1	kb2
s346	T200312	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200312_T2090_8B_S58_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200312_T2090_8B_S58_L004_R2_001.fastq.gz	1652744	1703740
s347	T200313	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200313_T2090_8C_S59_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200313_T2090_8C_S59_L004_R2_001.fastq.gz	1524344	1573940
s348	T200314	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200314_T2090_8D_S60_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200314_T2090_8D_S60_L004_R2_001.fastq.gz	2879508	2943212
s349	T200315	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200315_T2090_8E_S61_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200315_T2090_8E_S61_L004_R2_001.fastq.gz	1840900	1899560
s350	T200316	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200316_T2090_8F_S62_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200316_T2090_8F_S62_L004_R2_001.fastq.gz	1832588	1873432
s351	T200317	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200317_T2090_8G_S63_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200317_T2090_8G_S63_L004_R2_001.fastq.gz	1361584	1401204
s352	T200318	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200318_T2090_8H_S64_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200318_T2090_8H_S64_L004_R2_001.fastq.gz	1862544	1919024
s353	T200319	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200319_T2090_9A_S65_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200319_T2090_9A_S65_L004_R2_001.fastq.gz	2046548	2079852
s354	T200320	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200320_T2090_9B_S66_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200320_T2090_9B_S66_L004_R2_001.fastq.gz	1510412	1556464
s355	T200321	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200321_T2090_9C_S67_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200321_T2090_9C_S67_L004_R2_001.fastq.gz	1925728	1976656
s356	T200322	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200322_T2090_9D_S68_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200322_T2090_9D_S68_L004_R2_001.fastq.gz	1828660	1890640
s357	T200323	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200323_T2090_9E_S69_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200323_T2090_9E_S69_L004_R2_001.fastq.gz	1977392	2027924
s358	T200324	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200324_T2090_9F_S70_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200324_T2090_9F_S70_L004_R2_001.fastq.gz	2014704	2064468
s359	T200325	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200325_T2090_9G_S71_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200325_T2090_9G_S71_L004_R2_001.fastq.gz	1402608	1451972
s360	T200326	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200326_T2090_9H_S72_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200326_T2090_9H_S72_L004_R2_001.fastq.gz	1933232	2023276
s361	T200327	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200327_T2090_10A_S73_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200327_T2090_10A_S73_L004_R2_001.fastq.gz	2204284	2274956
s362	T200328	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200328_T2090_10B_S74_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200328_T2090_10B_S74_L004_R2_001.fastq.gz	2404208	2559484
s363	T200329	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200329_T2090_10C_S75_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200329_T2090_10C_S75_L004_R2_001.fastq.gz	2134160	2216272
s364	T200330	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200330_T2090_10D_S76_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200330_T2090_10D_S76_L004_R2_001.fastq.gz	2215080	2276532
s365	T200331	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200331_T2090_10E_S77_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200331_T2090_10E_S77_L004_R2_001.fastq.gz	2533068	2612228
s366	T200332	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200332_T2090_10F_S78_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200332_T2090_10F_S78_L004_R2_001.fastq.gz	2205100	2252708
s367	T200333	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200333_T2090_10G_S79_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200333_T2090_10G_S79_L004_R2_001.fastq.gz	2321404	2408132
s368	T200334	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200334_T2090_10H_S80_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200334_T2090_10H_S80_L004_R2_001.fastq.gz	2139844	2209996
s369	T200335	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200335_T2090_11A_S81_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200335_T2090_11A_S81_L004_R2_001.fastq.gz	2759792	2818364
s370	T200336	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200336_T2090_11B_S82_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200336_T2090_11B_S82_L004_R2_001.fastq.gz	2804340	2907184
s371	T200337	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200337_T2090_11C_S83_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200337_T2090_11C_S83_L004_R2_001.fastq.gz	2553128	2646668
s372	T200338	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200338_T2090_11D_S84_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200338_T2090_11D_S84_L004_R2_001.fastq.gz	2264964	2332948
s373	T200339	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200339_T2090_11E_S85_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200339_T2090_11E_S85_L004_R2_001.fastq.gz	2366356	2461424
s374	T200340	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200340_T2090_11F_S86_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200340_T2090_11F_S86_L004_R2_001.fastq.gz	2583388	2656812
s375	T200341	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200341_T2090_11G_S87_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200341_T2090_11G_S87_L004_R2_001.fastq.gz	2071688	2142856
s376	T200342	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200342_T2090_11H_S88_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200342_T2090_11H_S88_L004_R2_001.fastq.gz	3214336	3325704
s377	T200343	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200343_T2090_12A_S89_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200343_T2090_12A_S89_L004_R2_001.fastq.gz	2266248	2347944
s378	T200344	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200344_T2090_12B_S90_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200344_T2090_12B_S90_L004_R2_001.fastq.gz	3277600	3371556
s379	T200345	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200345_T2090_12C_S91_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200345_T2090_12C_S91_L004_R2_001.fastq.gz	2482096	2541816
s380	T200346	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200346_T2090_12D_S92_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200346_T2090_12D_S92_L004_R2_001.fastq.gz	2214688	2291924
s381	T200347	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200347_T2090_12E_S93_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200347_T2090_12E_S93_L004_R2_001.fastq.gz	1897420	1958848
s382	T200348	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200348_T2090_12F_S94_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200348_T2090_12F_S94_L004_R2_001.fastq.gz	2158456	2246584
s383	T200349	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200349_T2090_12G_S95_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200349_T2090_12G_S95_L004_R2_001.fastq.gz	1990372	2055416
s384	T200350	1	ILLUMINA	Lib-4	HY75HDSX2	4	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R1/T200350_T2090_12H_S96_L004_R1_001.fastq.gz	/home/eanderson/Documents/projects/yukon-chinookomes/resources/fastq/NVS127B_Columbus_T2090_R2/T200350_T2090_12H_S96_L004_R2_001.fastq.gz	2337672	2421580
